fecha,Hora,magnitud,latitud,longitud,profundidad,estado,distancia_km,clasificacion_magnitud,Referencia de localizacion
1979-11-17,10:50:34,5.2,16.61,-98.09,33.0,OAX,30.0,moderate,"30 km al NORTE de PINOTEPA NACIONAL, OAX"
1979-10-16,17:16:38,5.2,32.65,-115.34,22.0,BC,12.0,moderate,"12 km al ESTE de MEXICALI, BC"
2014-11-19,05:39:50,5.2,14.6932,-93.4057,20.0,CHIS,99.0,moderate,"99 km al SUROESTE de MAPASTEPEC, CHIS"
2001-03-05,04:17:36,5.2,17.13,-100.06,32.0,GRO,14.0,moderate,"14 km al NORTE de COYUCA DE BENITEZ, GRO"
2014-08-10,20:09:40,5.2,16.2375,-98.1947,8.5,OAX,19.0,moderate,"19 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2015-08-06,23:35:02,5.2,24.0832,-108.908,16.0,BCS,139.0,moderate,"139 km al NORESTE de SAN JOSE DEL CABO, BCS"
2015-05-18,15:05:43,5.2,14.2915,-91.9595,83.0,CHIS,48.0,moderate,"48 km al SURESTE de CD HIDALGO, CHIS"
2015-03-01,02:30:06,5.2,13.4008,-91.2525,2.0,CHIS,171.0,moderate,"171 km al SURESTE de CD HIDALGO, CHIS"
2014-12-25,00:45:40,5.2,24.3232,-109.149,12.0,BCS,120.0,moderate,"120 km al ESTE de LA PAZ, BCS"
1979-03-23,12:12:04,5.2,27.15,-110.74,33.0,SON,73.0,moderate,"73 km al SUROESTE de PUEBLO YAQUI, SON"
1980-12-31,21:29:34,5.2,16.52,-94.48,134.0,OAX,38.0,moderate,"38 km al ESTE de UNION HIDALGO, OAX"
1980-12-29,16:10:18,5.2,16.86,-98.14,33.0,GRO,34.0,moderate,"34 km al NORESTE de OMETEPEC, GRO"
1980-03-04,00:25:39,5.2,13.03,-88.37,73.0,CHIS,447.0,moderate,"447 km al SURESTE de CD HIDALGO, CHIS"
2025-11-16,15:44:14,5.2,19.8,-108.725,10.0,BCS,363.0,moderate,"363 km al SURESTE de CABO SAN LUCAS, BCS "
2024-09-25,00:43:21,5.2,14.1988,-93.3912,3.7,CHIS,144.0,moderate,"144 km al SUROESTE de CD HIDALGO, CHIS"
1992-03-31,14:56:36,5.2,17.23,-101.3,20.0,GRO,34.0,moderate,"34 km al SUR de PETATLAN, GRO"
1992-03-17,00:44:00,5.2,14.1,-93.1,20.0,CHIS,121.0,moderate,"121 km al SUROESTE de CD HIDALGO, CHIS"
1992-02-28,14:58:25,5.2,14.8,-93.01,60.0,CHIS,69.0,moderate,"69 km al SUROESTE de HUIXTLA, CHIS"
1992-02-05,08:21:20,5.2,15.25,-93.05,132.0,CHIS,27.0,moderate,"27 km al SUROESTE de MAPASTEPEC, CHIS"
1991-12-25,18:25:36,5.2,24.9,-109.89,10.0,BCS,94.0,moderate,"94 km al NORESTE de LA PAZ, BCS"
1991-11-23,21:47:06,5.2,16.1,-98.12,5.0,OAX,28.0,moderate,"28 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2024-04-18,01:39:37,5.2,26.2163,-110.615,12.0,BCS,76.0,moderate,"76 km al NORESTE de LORETO, BCS"
2024-04-05,03:01:55,5.2,15.1603,-93.7693,16.1,CHIS,84.0,moderate,"84 km al SUROESTE de PIJIJIAPAN, CHIS"
2023-12-14,10:21:24,5.2,14.1717,-93.0668,10.0,CHIS,113.0,moderate,"113 km al SUROESTE de CD HIDALGO, CHIS"
2023-09-11,20:40:51,5.2,14.9652,-93.5915,16.1,CHIS,90.0,moderate,"90 km al SUROESTE de PIJIJIAPAN, CHIS"
2023-07-16,07:44:36,5.2,18.278,-100.899,48.9,GRO,26.0,moderate,"26 km al SUROESTE de CD ALTAMIRANO, GRO"
2024-07-03,18:17:29,5.2,19.6007,-109.397,10.0,BCS,368.0,moderate,"368 km al SUR de CABO SAN LUCAS, BCS"
2024-06-23,11:16:17,5.2,16.5225,-99.4773,10.0,GRO,31.0,moderate,"31 km al SUROESTE de SAN MARCOS, GRO"
1991-09-10,12:54:30,5.2,15.7,-95.56,70.0,OAX,62.0,moderate,"62 km al ESTE de CRUCECITA, OAX"
1974-02-02,01:07:40,5.1,14.08,-91.96,75.0,CHIS,69.0,moderate,"69 km al SURESTE de CD HIDALGO, CHIS"
2025-09-08,16:33:23,5.1,16.252,-98.128,16.3,OAX,13.0,moderate,"13 km al SUROESTE de PINOTEPA NACIONAL, OAX "
2025-09-25,04:21:23,5.1,18.108,-105.778,10.0,JAL,179.0,moderate,"179 km al SUROESTE de CIHUATLAN, JAL "
1974-06-12,07:46:41,5.1,16.83,-99.18,49.0,GRO,23.0,moderate,"23 km al ESTE de SAN MARCOS, GRO"
1991-07-22,14:50:51,5.1,15.2,-93.03,69.0,CHIS,31.0,moderate,"31 km al SUROESTE de MAPASTEPEC, CHIS"
2024-06-21,19:06:58,5.1,15.208,-94.6107,24.1,OAX,125.0,moderate,"125 km al SURESTE de SALINA CRUZ, OAX"
2024-07-03,05:44:27,5.1,26.649,-110.978,10.0,BCS,79.0,moderate,"79 km al NORESTE de LORETO, BCS"
2023-10-21,11:10:03,5.1,14.0715,-93.5555,14.1,CHIS,166.0,moderate,"166 km al SUROESTE de CD HIDALGO, CHIS"
2024-04-21,10:51:21,5.1,14.9383,-93.4767,14.3,CHIS,84.0,moderate,"84 km al SUROESTE de MAPASTEPEC, CHIS"
1991-04-01,03:01:28,5.1,15.94,-98.36,16.0,OAX,55.0,moderate,"55 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1991-04-07,03:39:36,5.1,16.03,-97.61,53.0,OAX,19.0,moderate,"19 km al OESTE de RIO GRANDE, OAX"
1991-05-21,18:57:06,5.1,18.41,-103.21,18.0,MICH,41.0,moderate,"41 km al SUR de COALCOMAN, MICH"
1991-12-25,18:04:58,5.1,25.23,-109.74,10.0,SIN,95.0,moderate,"95 km al SUROESTE de AHOME, SIN"
2008-04-04,06:11:55,5.1,13.9,-91.57,80.0,CHIS,107.0,moderate,"107 km al SURESTE de CD HIDALGO, CHIS"
2007-08-15,15:18:50,5.1,19.66,-109.27,30.0,BCS,364.0,moderate,"364 km al SUR de CABO SAN LUCAS, BCS"
2024-05-20,01:17:17,5.1,15.1723,-95.5432,20.0,OAX,92.0,moderate,"92 km al SURESTE de CRUCECITA, OAX"
2024-04-29,17:42:14,5.1,16.1577,-93.5095,129.6,CHIS,27.0,moderate,"27 km al SUROESTE de VILLAFLORES, CHIS"
1992-04-22,05:00:28,5.1,16.87,-96.89,59.0,OAX,17.0,moderate,"17 km al SUROESTE de ZAACHILA, OAX"
1992-03-31,18:31:51,5.1,17.26,-101.24,44.0,GRO,31.0,moderate,"31 km al SUR de PETATLAN, GRO"
1993-08-04,19:20:48,5.1,17.08,-98.53,32.0,GRO,46.0,moderate,"46 km al NOROESTE de OMETEPEC, GRO"
1992-11-02,09:42:58,5.1,15.85,-96.79,10.0,OAX,30.0,moderate,"30 km al ESTE de PUERTO ESCONDIDO, OAX"
1992-08-22,23:11:24,5.1,15.42,-98.26,10.0,OAX,104.0,moderate,"104 km al SUR de PINOTEPA NACIONAL, OAX"
1992-08-22,22:31:58,5.1,15.32,-98.25,25.0,OAX,115.0,moderate,"115 km al SUR de PINOTEPA NACIONAL, OAX"
2021-07-31,16:19:12,5.1,30.1872,-109.302,8.0,SON,42.0,moderate,"42 km al SURESTE de NACOZARI DE GARCIA, SON"
2008-07-30,05:23:33,5.1,15.97,-96.1,49.0,OAX,23.0,moderate,"23 km al NORTE de CRUCECITA, OAX"
2008-06-29,04:42:19,5.1,13.8,-93.28,26.0,CHIS,156.0,moderate,"156 km al SUROESTE de CD HIDALGO, CHIS"
2009-09-08,00:14:32,5.1,17.54,-95.75,100.0,VER,59.0,moderate,"59 km al SUROESTE de ISLA, VER"
2009-07-11,10:34:15,5.1,22.19,-108.29,4.0,BCS,175.0,moderate,"175 km al SURESTE de SAN JOSE DEL CABO, BCS"
2009-05-28,17:57:19,5.1,18.55,-106.51,20.0,JAL,219.0,moderate,"219 km al SUROESTE de CIHUATLAN, JAL"
1989-05-09,04:37:49,5.1,18.01,-106.71,5.0,JAL,264.0,moderate,"264 km al SUROESTE de CIHUATLAN, JAL"
1988-08-31,10:45:16,5.1,31.81,-115.82,5.0,BC,72.0,moderate,"72 km al ESTE de RODOLFO SANCHEZ T(MRO), BC"
1979-03-23,11:21:58,5.1,26.55,-110.89,33.0,BCS,75.0,moderate,"75 km al NORESTE de LORETO, BCS"
1979-03-19,18:27:46,5.1,17.13,-101.84,26.0,GRO,65.0,moderate,"65 km al SUROESTE de ZIHUATANEJO, GRO"
1988-01-25,07:17:51,5.1,31.74,-115.84,5.0,BC,69.0,moderate,"69 km al ESTE de RODOLFO SANCHEZ T(MRO), BC"
1987-10-24,22:31:43,5.1,16.86,-101.54,33.0,GRO,80.0,moderate,"80 km al SUROESTE de PETATLAN, GRO"
1987-10-14,13:05:53,5.1,13.18,-89.42,78.0,CHIS,338.0,moderate,"338 km al SURESTE de CD HIDALGO, CHIS"
1999-08-14,23:11:43,5.1,18.91,-103.19,75.0,MICH,15.0,moderate,"15 km al NORTE de COALCOMAN, MICH"
1999-07-16,08:45:25,5.1,23.77,-108.71,10.0,BCS,129.0,moderate,"129 km al NORESTE de SAN JOSE DEL CABO, BCS"
2000-04-11,13:35:40,5.1,18.06,-102.64,10.0,MICH,33.0,moderate,"33 km al OESTE de LA MIRA, MICH"
2014-10-14,22:59:54,5.1,14.5508,-92.6398,67.3,CHIS,54.0,moderate,"54 km al SUROESTE de CD HIDALGO, CHIS"
1979-10-15,19:00:13,5.1,32.91,-115.53,5.0,BC,28.0,moderate,"28 km al NORTE de MEXICALI, BC"
2014-10-25,00:04:05,5.1,19.6283,-108.631,12.8,JAL,372.0,moderate,"372 km al SUROESTE de PUERTO VALLARTA, JAL"
1999-04-04,05:36:55,5.1,15.54,-97.67,12.0,OAX,58.0,moderate,"58 km al SUROESTE de RIO GRANDE, OAX"
1999-03-12,01:07:39,5.1,22.04,-107.63,16.0,SIN,182.0,moderate,"182 km al SUROESTE de MAZATLAN, SIN"
1999-02-14,11:17:26,5.1,21.68,-106.83,14.0,NAY,161.0,moderate,"161 km al OESTE de TUXPAN, NAY"
2014-03-02,18:32:03,5.1,14.0413,-93.219,16.0,CHIS,135.0,moderate,"135 km al SUROESTE de CD HIDALGO, CHIS"
1988-02-11,23:50:46,5.1,29.86,-114.09,10.0,BC,148.0,moderate,"148 km al SURESTE de SAN FELIPE, BC"
1986-10-21,15:09:35,5.1,13.3,-90.28,33.0,CHIS,253.0,moderate,"253 km al SURESTE de CD HIDALGO, CHIS"
1986-06-11,15:39:47,5.1,18.24,-100.7,70.0,GRO,14.0,moderate,"14 km al SUR de CD ALTAMIRANO, GRO"
1986-04-27,10:14:29,5.1,30.51,-113.89,9.0,SON,96.0,moderate,"96 km al SUROESTE de PUERTO PEÑASCO, SON"
1985-09-27,21:52:38,5.1,17.04,-101.77,16.0,GRO,71.0,moderate,"71 km al SUROESTE de ZIHUATANEJO, GRO"
1985-07-30,15:51:35,5.1,13.28,-89.14,79.0,CHIS,360.0,moderate,"360 km al SURESTE de CD HIDALGO, CHIS"
2017-01-25,14:54:38,5.1,17.6748,-94.6402,169.1,VER,33.0,moderate,"33 km al SUR de JALTIPAN DE MORELOS, VER"
2016-12-17,10:12:12,5.1,15.0547,-93.5717,49.8,CHIS,80.0,moderate,"80 km al SUROESTE de PIJIJIAPAN, CHIS"
2016-07-25,20:22:34,5.1,15.719,-98.1613,18.5,OAX,70.0,moderate,"70 km al SUR de PINOTEPA NACIONAL, OAX"
2016-07-20,14:06:23,5.1,16.3647,-98.1468,16.1,OAX,10.0,moderate,"10 km al OESTE de PINOTEPA NACIONAL, OAX"
2016-06-01,03:30:19,5.1,17.8533,-105.918,16.1,JAL,210.0,moderate,"210 km al SUROESTE de CIHUATLAN, JAL"
2016-05-06,20:06:00,5.1,18.313,-105.348,14.2,JAL,132.0,moderate,"132 km al SUROESTE de CIHUATLAN, JAL"
1997-04-04,08:01:19,5.1,14.05,-91.75,21.0,CHIS,82.0,moderate,"82 km al SURESTE de CD HIDALGO, CHIS"
1997-04-03,15:22:31,5.1,17.98,-98.33,30.0,PUE,39.0,moderate,"39 km al SUROESTE de ACATLAN DE OSORIO, PUE"
1989-05-25,15:36:15,5.1,13.42,-92.13,7.0,CHIS,139.0,moderate,"139 km al SUR de CD HIDALGO, CHIS"
2002-04-27,20:54:23,5.1,13.06,-90.02,37.0,CHIS,292.0,moderate,"292 km al SURESTE de CD HIDALGO, CHIS"
2002-04-08,18:55:27,5.1,15.44,-94.76,16.0,OAX,94.0,moderate,"94 km al SURESTE de SALINA CRUZ, OAX"
2002-03-06,23:07:17,5.1,14.47,-91.65,118.0,CHIS,59.0,moderate,"59 km al SURESTE de CD HIDALGO, CHIS"
2001-11-23,00:41:37,5.1,16.96,-100.19,5.0,GRO,12.0,moderate,"12 km al SUROESTE de COYUCA DE BENITEZ, GRO"
2013-09-06,19:27:59,5.1,14.496,-91.989,78.4,CHIS,27.0,moderate,"27 km al SURESTE de CD HIDALGO, CHIS"
2003-01-21,01:06:59,5.1,13.6,-91.41,15.0,CHIS,144.0,moderate,"144 km al SURESTE de CD HIDALGO, CHIS"
1988-03-31,01:34:29,5.1,17.97,-97.92,73.0,OAX,24.0,moderate,"24 km al NOROESTE de H HUAJUAPAN DE LEON, OAX"
1988-03-22,18:31:39,5.1,19.36,-105.77,10.0,JAL,128.0,moderate,"128 km al OESTE de CIHUATLAN, JAL"
2016-03-27,18:12:52,5.1,30.1163,-114.215,10.0,BC,117.0,moderate,"117 km al SURESTE de SAN FELIPE, BC"
2017-05-24,15:25:29,5.1,17.853,-101.689,40.0,GRO,27.0,moderate,"27 km al NOROESTE de ZIHUATANEJO, GRO"
1978-12-07,07:36:00,5.1,18.03,-101.79,106.0,MICH,45.0,moderate,"45 km al ESTE de LAS GUACAMAYAS, MICH"
1978-11-30,04:22:40,5.1,15.77,-97.12,19.0,OAX,12.0,moderate,"12 km al SUROESTE de PUERTO ESCONDIDO, OAX"
2017-09-10,03:39:37,5.1,15.4808,-94.7593,52.9,OAX,91.0,moderate,"91 km al SURESTE de SALINA CRUZ, OAX"
1998-05-11,19:56:15,5.1,13.81,-91.03,5.0,CHIS,154.0,moderate,"154 km al SURESTE de CD HIDALGO, CHIS"
2014-05-08,12:16:32,5.1,17.3428,-100.745,33.0,GRO,18.0,moderate,"18 km al NOROESTE de TECPAN, GRO"
2014-03-21,11:50:13,5.1,30.4243,-114.024,5.0,BC,102.0,moderate,"102 km al SURESTE de SAN FELIPE, BC"
1981-07-21,03:14:16,5.1,15.91,-98.66,33.0,OAX,81.0,moderate,"81 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2013-07-18,14:48:10,5.1,13.6587,-91.4817,15.0,CHIS,134.0,moderate,"134 km al SURESTE de CD HIDALGO, CHIS"
2002-11-06,10:02:30,5.1,15.68,-99.29,16.0,GRO,124.0,moderate,"124 km al SUR de SAN MARCOS, GRO"
2002-11-05,08:05:10,5.1,19.2,-105.04,10.0,JAL,50.0,moderate,"50 km al OESTE de CIHUATLAN, JAL"
2017-06-13,16:24:10,5.1,13.547,-92.5288,10.0,CHIS,132.0,moderate,"132 km al SUROESTE de CD HIDALGO, CHIS"
1996-09-03,12:01:54,5.1,26.19,-110.52,10.0,BCS,85.0,moderate,"85 km al ESTE de LORETO, BCS"
1996-07-18,03:16:46,5.1,17.54,-101.2,20.0,GRO,8.0,moderate,"8 km al ESTE de PETATLAN, GRO"
1997-08-31,09:14:17,5.1,13.56,-90.33,69.0,CHIS,232.0,moderate,"232 km al SURESTE de CD HIDALGO, CHIS"
1997-08-23,20:00:04,5.1,13.94,-91.27,65.0,CHIS,125.0,moderate,"125 km al SURESTE de CD HIDALGO, CHIS"
1997-07-22,12:43:40,5.1,15.91,-98.2,15.0,OAX,50.0,moderate,"50 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1988-06-08,15:18:01,5.1,16.13,-98.92,21.0,GRO,82.0,moderate,"82 km al SUROESTE de OMETEPEC, GRO"
1988-05-08,23:41:15,5.1,16.03,-98.13,10.0,OAX,35.0,moderate,"35 km al SUR de PINOTEPA NACIONAL, OAX"
1980-09-20,16:48:55,5.1,14.99,-93.5,33.0,CHIS,82.0,moderate,"82 km al SUROESTE de MAPASTEPEC, CHIS"
1980-08-03,18:22:46,5.1,15.67,-95.92,16.0,OAX,25.0,moderate,"25 km al SURESTE de CRUCECITA, OAX"
2014-03-02,16:26:08,5.1,14.1222,-93.149,26.2,CHIS,124.0,moderate,"124 km al SUROESTE de CD HIDALGO, CHIS"
2002-05-28,16:33:57,5.1,16.29,-99.56,17.0,GRO,59.0,moderate,"59 km al SUROESTE de SAN MARCOS, GRO"
2002-10-23,19:32:25,5.1,15.43,-95.98,7.0,OAX,41.0,moderate,"41 km al SURESTE de CRUCECITA, OAX"
1985-07-04,02:51:34,5.1,17.38,-97.07,70.0,OAX,44.0,moderate,"44 km al NOROESTE de STA MARIA ATZOMPA, OAX"
1985-05-08,17:40:18,5.1,31.77,-115.82,6.0,BC,71.0,moderate,"71 km al ESTE de RODOLFO SANCHEZ T(MRO), BC"
1985-04-04,07:57:28,5.1,14.43,-92.6,33.0,CHIS,56.0,moderate,"56 km al SUROESTE de CD HIDALGO, CHIS"
1985-02-10,10:35:49,5.1,16.28,-94.97,70.0,OAX,18.0,moderate,"18 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX"
1985-01-15,06:00:13,5.1,16.65,-98.0,112.0,OAX,35.0,moderate,"35 km al NORTE de PINOTEPA NACIONAL, OAX"
2002-06-25,03:15:45,5.1,13.75,-91.45,32.0,CHIS,128.0,moderate,"128 km al SURESTE de CD HIDALGO, CHIS"
2012-02-17,19:37:58,5.1,15.2295,-95.6503,16.3,OAX,79.0,moderate,"79 km al SURESTE de CRUCECITA, OAX"
1978-10-17,14:16:49,5.1,13.76,-89.7,116.0,CHIS,283.0,moderate,"283 km al SURESTE de CD HIDALGO, CHIS"
1978-02-19,13:42:43,5.1,13.68,-90.69,74.0,CHIS,192.0,moderate,"192 km al SURESTE de CD HIDALGO, CHIS"
2017-09-16,14:35:28,5.1,14.9842,-94.8168,10.0,OAX,139.0,moderate,"139 km al SURESTE de SALINA CRUZ, OAX"
2018-02-10,05:04:13,5.1,14.9937,-92.513,103.5,CHIS,17.0,moderate,"17 km al SUROESTE de HUIXTLA, CHIS"
2002-11-14,09:53:33,5.1,16.26,-91.02,5.0,CHIS,103.0,moderate,"103 km al ESTE de LAS MARGARITAS, CHIS"
1982-09-28,21:48:00,5.1,14.62,-89.1,15.0,CHIS,328.0,moderate,"328 km al ESTE de CD HIDALGO, CHIS"
1981-10-21,18:04:42,5.1,16.0,-102.6,5.0,GRO,213.0,moderate,"213 km al SUROESTE de ZIHUATANEJO, GRO"
1981-10-08,22:09:37,5.1,23.92,-108.8,9.0,BCS,133.0,moderate,"133 km al NORESTE de SAN JOSE DEL CABO, BCS"
2017-11-18,13:17:33,5.1,15.7935,-94.9275,16.0,OAX,52.0,moderate,"52 km al SURESTE de SALINA CRUZ, OAX"
1982-07-26,04:34:59,5.1,13.39,-89.03,67.0,CHIS,366.0,moderate,"366 km al SURESTE de CD HIDALGO, CHIS"
1982-03-01,13:00:04,5.1,16.25,-92.81,233.0,CHIS,28.0,moderate,"28 km al SUROESTE de VENUSTIANO CARRANZA, CHIS"
1982-02-20,15:50:54,5.1,24.75,-109.01,9.0,SIN,106.0,moderate,"106 km al SUROESTE de GUASAVE, SIN"
2012-07-11,20:43:02,5.1,14.8057,-91.1597,204.0,CHIS,108.0,moderate,"108 km al ESTE de CD HIDALGO, CHIS"
2012-12-13,22:04:09,5.1,14.0285,-92.2772,20.0,CHIS,73.0,moderate,"73 km al SUR de CD HIDALGO, CHIS"
2012-11-07,13:55:32,5.1,13.7518,-92.6497,24.4,CHIS,116.0,moderate,"116 km al SUROESTE de CD HIDALGO, CHIS"
2012-03-20,13:19:52,5.1,15.9133,-98.485,7.0,OAX,66.0,moderate,"66 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2017-11-16,06:54:59,5.1,15.4023,-94.6888,18.2,OAX,102.0,moderate,"102 km al SURESTE de SALINA CRUZ, OAX"
2017-10-29,23:13:56,5.1,15.2618,-94.6405,16.2,OAX,118.0,moderate,"118 km al SURESTE de SALINA CRUZ, OAX"
1995-11-03,17:38:31,5.1,19.27,-105.68,14.0,JAL,118.0,moderate,"118 km al OESTE de CIHUATLAN, JAL"
1989-02-10,17:42:42,5.1,21.97,-107.43,32.0,SIN,175.0,moderate,"175 km al SUROESTE de MAZATLAN, SIN"
1988-10-12,03:27:41,5.1,15.71,-93.2,99.0,CHIS,3.0,moderate,"3 km al NORESTE de PIJIJIAPAN, CHIS"
1988-09-13,13:45:28,5.1,13.23,-91.2,10.0,CHIS,190.0,moderate,"190 km al SURESTE de CD HIDALGO, CHIS"
1997-05-08,10:58:29,5.1,17.32,-100.44,12.0,GRO,12.0,moderate,"12 km al NORTE de ATOYAC DE ALVAREZ, GRO"
1978-11-26,01:44:02,5.1,27.99,-111.51,15.0,SON,61.0,moderate,"61 km al OESTE de H GUAYMAS, SON"
2017-09-22,00:33:45,5.1,23.5463,-108.63,14.4,BCS,123.0,moderate,"123 km al NORESTE de SAN JOSE DEL CABO, BCS"
2017-09-20,05:39:26,5.1,15.0585,-93.5768,52.4,CHIS,80.0,moderate,"80 km al SUROESTE de PIJIJIAPAN, CHIS"
2003-03-27,01:44:23,5.1,18.01,-101.78,25.0,MICH,46.0,moderate,"46 km al ESTE de LAS GUACAMAYAS, MICH"
2004-03-13,08:02:26,5.1,17.79,-103.77,22.0,COL,124.0,moderate,"124 km al SUR de TECOMAN, COL"
2004-02-26,02:47:58,5.1,13.8,-92.61,10.0,CHIS,109.0,moderate,"109 km al SUROESTE de CD HIDALGO, CHIS"
2004-02-20,02:35:18,5.1,15.36,-93.08,108.0,CHIS,22.0,moderate,"22 km al SUROESTE de MAPASTEPEC, CHIS"
2004-01-17,15:13:08,5.1,17.68,-95.65,116.0,VER,41.0,moderate,"41 km al SUROESTE de ISLA, VER"
2011-02-18,11:47:37,5.1,32.14,-115.01,20.0,BC,18.0,moderate,"18 km al SURESTE de GPE VICTORIA(KM.43), BC"
2011-01-20,04:01:57,5.1,16.68,-93.82,129.0,CHIS,11.0,moderate,"11 km al OESTE de CINTALAPA, CHIS"
2018-09-11,21:35:26,5.1,14.6237,-94.1715,16.3,CHIS,156.0,moderate,"156 km al SUROESTE de PIJIJIAPAN, CHIS"
2018-07-17,03:54:37,5.1,18.14,-103.52,5.0,MICH,80.0,moderate,"80 km al SUROESTE de COALCOMAN, MICH"
2018-06-29,04:16:39,5.1,15.4002,-94.6472,24.1,OAX,105.0,moderate,"105 km al SURESTE de SALINA CRUZ, OAX"
1995-10-16,12:18:09,5.1,19.87,-104.14,100.0,JAL,11.0,moderate,"11 km al NORESTE de EL GRULLO, JAL"
1995-10-12,21:18:48,5.1,21.19,-106.54,15.0,NAY,146.0,moderate,"146 km al OESTE de LAS VARAS, NAY"
1995-10-09,18:06:14,5.1,18.62,-104.56,9.0,COL,54.0,moderate,"54 km al SUROESTE de MANZANILLO, COL"
1996-02-24,22:17:04,5.1,15.42,-98.16,13.0,OAX,102.0,moderate,"102 km al SUROESTE de RIO GRANDE, OAX"
1982-12-08,07:02:41,5.1,22.93,-107.26,33.0,SIN,93.0,moderate,"93 km al SUROESTE de MAZATLAN, SIN"
1982-11-28,14:47:42,5.1,16.34,-98.7,16.0,GRO,49.0,moderate,"49 km al SUROESTE de OMETEPEC, GRO"
1982-10-27,01:41:03,5.1,13.49,-89.33,72.0,CHIS,332.0,moderate,"332 km al SURESTE de CD HIDALGO, CHIS"
1982-10-25,08:56:26,5.1,17.31,-106.14,33.0,JAL,271.0,moderate,"271 km al SUROESTE de CIHUATLAN, JAL"
2011-12-19,19:54:14,5.1,13.81,-93.42,14.0,CHIS,167.0,moderate,"167 km al SUROESTE de CD HIDALGO, CHIS"
2011-12-06,23:13:17,5.1,17.48,-94.25,193.0,VER,50.0,moderate,"50 km al SUROESTE de LAS CHOAPAS, VER"
2012-06-26,12:19:04,5.1,15.4062,-92.2193,169.3,CHIS,6.0,moderate,"6 km al NORESTE de MOTOZINTLA, CHIS"
2011-06-02,11:29:46,5.1,18.47,-101.51,20.0,MICH,67.0,moderate,"67 km al SUROESTE de HUETAMO, MICH"
2019-04-19,14:42:59,5.1,13.897,-92.4822,14.3,CHIS,94.0,moderate,"94 km al SUROESTE de CD HIDALGO, CHIS"
2019-04-06,15:01:41,5.1,30.6568,-114.078,5.0,BC,83.0,moderate,"83 km al SURESTE de SAN FELIPE, BC"
2019-03-09,08:00:49,5.1,17.26,-100.674,10.0,GRO,6.0,moderate,"6 km al NOROESTE de TECPAN, GRO"
2019-03-03,09:25:54,5.1,18.3467,-101.441,71.4,MICH,65.0,moderate,"65 km al SUROESTE de HUETAMO, MICH"
2019-01-28,18:53:20,5.1,16.5528,-95.2145,81.4,OAX,12.0,moderate,"12 km al OESTE de CD IXTEPEC, OAX"
2018-12-20,19:59:08,5.1,14.8717,-94.3008,16.5,CHIS,146.0,moderate,"146 km al SUROESTE de TONALA, CHIS"
2018-10-26,04:48:10,5.1,15.7422,-99.0895,15.0,GRO,121.0,moderate,"121 km al SURESTE de SAN MARCOS, GRO"
1977-06-18,14:56:20,5.1,14.5,-92.93,33.0,CHIS,85.0,moderate,"85 km al SUROESTE de TAPACHULA, CHIS"
1976-02-19,12:31:31,5.1,15.94,-95.08,33.0,OAX,30.0,moderate,"30 km al SURESTE de SALINA CRUZ, OAX"
1976-01-25,21:17:46,5.1,13.94,-91.01,69.0,CHIS,148.0,moderate,"148 km al SURESTE de CD HIDALGO, CHIS"
1976-05-31,08:49:52,5.1,18.78,-101.05,125.0,MICH,23.0,moderate,"23 km al NOROESTE de HUETAMO, MICH"
1994-10-31,11:22:54,5.1,14.9,-93.95,10.0,CHIS,118.0,moderate,"118 km al SUROESTE de PIJIJIAPAN, CHIS"
1994-09-16,22:56:22,5.1,15.97,-95.67,15.0,OAX,55.0,moderate,"55 km al NORESTE de CRUCECITA, OAX"
1994-08-16,15:15:47,5.1,13.88,-92.83,15.0,CHIS,115.0,moderate,"115 km al SUROESTE de CD HIDALGO, CHIS"
1990-01-13,14:05:10,5.1,27.58,-115.1,10.0,BCS,111.0,moderate,"111 km al SUROESTE de GUERRERO NEGRO, BCS"
1989-11-29,22:32:38,5.1,14.86,-92.83,31.0,CHIS,50.0,moderate,"50 km al SUROESTE de HUIXTLA, CHIS"
1989-11-26,13:00:59,5.1,25.89,-110.17,10.0,SIN,100.0,moderate,"100 km al OESTE de AHOME, SIN"
1989-11-09,02:36:41,5.1,16.74,-99.66,10.0,GRO,29.0,moderate,"29 km al SURESTE de ACAPULCO, GRO"
1989-10-21,19:42:05,5.1,26.27,-110.31,10.0,SON,91.0,moderate,"91 km al SUROESTE de HUATABAMPO, SON"
1989-07-23,13:11:14,5.1,15.19,-93.05,72.0,CHIS,33.0,moderate,"33 km al SUROESTE de MAPASTEPEC, CHIS"
1976-03-25,17:05:06,5.1,20.11,-99.13,15.0,HGO,10.0,moderate,"10 km al ESTE de TLAXCOAPAN, HGO"
1996-02-24,21:20:30,5.1,15.55,-97.53,16.0,OAX,52.0,moderate,"52 km al SUR de RIO GRANDE, OAX"
2018-05-16,09:20:29,5.1,18.1868,-100.479,53.0,GRO,25.0,moderate,"25 km al SUROESTE de ARCELIA, GRO"
2018-02-20,00:28:43,5.1,15.4575,-94.8472,18.1,OAX,88.0,moderate,"88 km al SURESTE de SALINA CRUZ, OAX"
